set,set,disk_order,hostname,device
Set41,Set41,37,lfscss041401,sdan
Set41,Set41,38,lfscss041401,sdam
Set41,Set41,29,lfscss041401,sdae
Set41,Set41,28,lfscss041401,sdag
Set41,Set41,18,lfscss041401,sdad
Set41,Set41,2,lfscss041401,sdal
Set41,Set41,9,lfscss041401,sdaf
Set41,Set41,33,lfscss041401,sdah
Set41,Set41,35,lfscss041401,sdaj
Set41,Set41,42,lfscss041401,sdai
Set41,Set41,23,lfscss041401,sdak
Set41,Set41,15,lfscss041401,sdz
Set41,Set41,10,lfscss041401,sdv
Set41,Set41,7,lfscss041401,sdaa
Set41,Set41,41,lfscss041401,sdu
Set41,Set41,16,lfscss041401,sdr
Set41,Set41,12,lfscss041401,sdab
Set41,Set41,21,lfscss041401,sdp
Set41,Set41,5,lfscss041401,sds
Set41,Set41,11,lfscss041401,sdq
Set41,Set41,22,lfscss041401,sdt
Set41,Set41,27,lfscss041401,sdac
Set41,Set41,25,lfscss041401,sdx
Set41,Set41,26,lfscss041401,sdw
Set41,Set41,36,lfscss041401,sdy
Set41,Set41,40,lfscss041401,sdl
Set41,Set41,24,lfscss041401,sdo
Set41,Set41,8,lfscss041401,sdk
Set41,Set41,31,lfscss041401,sdj
Set41,Set41,14,lfscss041401,sdd
Set41,Set41,3,lfscss041401,sdf
Set41,Set41,39,lfscss041401,sdb
Set41,Set41,34,lfscss041401,sdc
Set41,Set41,17,lfscss041401,sdi
Set41,Set41,30,lfscss041401,sde
Set41,Set41,20,lfscss041401,sdg
Set41,Set41,13,lfscss041401,sdm
Set41,Set41,19,lfscss041401,sdh
Set41,Set41,6,lfscss041401,sdn
Set42,Set42,0,lfscss041402,sda
Set42,Set42,31,lfscss041402,sdag
Set42,Set42,26,lfscss041402,sdai
Set42,Set42,25,lfscss041402,sdaq
Set42,Set42,13,lfscss041402,sdan
Set42,Set42,42,lfscss041402,sdap
Set42,Set42,41,lfscss041402,sdak
Set42,Set42,12,lfscss041402,sdal
Set42,Set42,6,lfscss041402,sdad
Set42,Set42,23,lfscss041402,sdam
Set42,Set42,16,lfscss041402,sdao
Set42,Set42,20,lfscss041402,sdaf
Set42,Set42,39,lfscss041402,sdaj
Set42,Set42,33,lfscss041402,sdae
Set42,Set42,3,lfscss041402,sdah
Set42,Set42,9,lfscss041402,sdb
Set42,Set42,2,lfscss041402,sdc
Set42,Set42,15,lfscss041402,sdd
Set42,Set42,10,lfscss041402,sde
Set42,Set42,14,lfscss041402,sdf
Set42,Set42,21,lfscss041402,sdg
Set42,Set42,34,lfscss041402,sdh
Set42,Set42,7,lfscss041402,sdi
Set42,Set42,11,lfscss041402,sdj
Set42,Set42,40,lfscss041402,sdk
Set42,Set42,37,lfscss041402,sdl
Set42,Set42,1,lfscss041402,sdm
Set42,Set42,5,lfscss041402,sdn
Set42,Set42,36,lfscss041402,sdo
Set42,Set42,8,lfscss041402,sdp
Set42,Set42,30,lfscss041402,sdq
Set42,Set42,38,lfscss041402,sdr
Set42,Set42,29,lfscss041402,sds
Set42,Set42,24,lfscss041402,sdt
Set42,Set42,28,lfscss041402,sdu
Set42,Set42,17,lfscss041402,sdv
Set42,Set42,19,lfscss041402,sdw
Set42,Set42,32,lfscss041402,sdx
Set42,Set42,18,lfscss041402,sdy
Set42,Set42,22,lfscss041402,sdz
Set42,Set42,27,lfscss041402,sdaa
Set42,Set42,4,lfscss041402,sdab
Set42,Set42,35,lfscss041402,sdac
Set43,Set43,0,lfscss041403,sda
Set43,Set43,22,lfscss041403,sdaq
Set43,Set43,14,lfscss041403,sdap
Set43,Set43,25,lfscss041403,sdao
Set43,Set43,24,lfscss041403,sdan
Set43,Set43,41,lfscss041403,sdam
Set52,Set52,5,lfscss032104,sdu
Set52,Set52,24,lfscss032104,sdv
Set52,Set52,19,lfscss032104,sdw
Set52,Set52,6,lfscss032104,sdx
Set52,Set52,37,lfscss032104,sdy
Set52,Set52,13,lfscss032104,sdz
Set52,Set52,2,lfscss032104,sdaa
Set52,Set52,39,lfscss032104,sdab
Set52,Set52,22,lfscss032104,sdac
Set53,Set53,0,lfscss032105,sda
Set53,Set53,32,lfscss032105,sdaq
Set53,Set53,25,lfscss032105,sdap
Set53,Set53,29,lfscss032105,sdao
Set53,Set53,17,lfscss032105,sdan
Set53,Set53,30,lfscss032105,sdam
Set53,Set53,42,lfscss032105,sdae
Set53,Set53,9,lfscss032105,sdag
Set53,Set53,34,lfscss032105,sdad
Set53,Set53,4,lfscss032105,sdal
Set53,Set53,20,lfscss032105,sdaf
Set53,Set53,18,lfscss032105,sdah
Set53,Set53,27,lfscss032105,sdaj
Set53,Set53,35,lfscss032105,sdai
Set53,Set53,33,lfscss032105,sdak
Set53,Set53,22,lfscss032105,sdz
Set53,Set53,31,lfscss032105,sdv
Set53,Set53,39,lfscss032105,sdaa
Set53,Set53,16,lfscss032105,sdu
Set53,Set53,36,lfscss032105,sdr
Set53,Set53,5,lfscss032105,sdab
Set53,Set53,2,lfscss032105,sdp
Set53,Set53,1,lfscss032105,sds
Set53,Set53,3,lfscss032105,sdq
Set53,Set53,26,lfscss032105,sdt
Set53,Set53,21,lfscss032105,sdac
Set53,Set53,14,lfscss032105,sdx
Set53,Set53,38,lfscss032105,sdw
Set53,Set53,41,lfscss032105,sdy
Set53,Set53,19,lfscss032105,sdl
Set53,Set53,23,lfscss032105,sdo
Set53,Set53,28,lfscss032105,sdk
Set53,Set53,10,lfscss032105,sdj
Set53,Set53,8,lfscss032105,sdd
Set53,Set53,7,lfscss032105,sdf
Set53,Set53,40,lfscss032105,sdb
Set53,Set53,12,lfscss032105,sdc
Set53,Set53,37,lfscss032105,sdi
Set53,Set53,6,lfscss032105,sde
Set53,Set53,15,lfscss032105,sdg
Set53,Set53,11,lfscss032105,sdm
Set53,Set53,13,lfscss032105,sdh
Set53,Set53,24,lfscss032105,sdn
Set54,Set54,0,lfscss032106,sda
Set54,Set54,6,lfscss032106,sdag
Set54,Set54,27,lfscss032106,sdai
Set54,Set54,8,lfscss032106,sdaq
Set54,Set54,22,lfscss032106,sdan
Set54,Set54,40,lfscss032106,sdap
Set54,Set54,11,lfscss032106,sdak
Set54,Set54,41,lfscss032106,sdal
Set54,Set54,5,lfscss032106,sdad
Set54,Set54,32,lfscss032106,sdam
Set54,Set54,26,lfscss032106,sdao
Set54,Set54,18,lfscss032106,sdaf
Set54,Set54,1,lfscss032106,sdaj
Set54,Set54,20,lfscss032106,sdae
Set54,Set54,13,lfscss032106,sdah
Set54,Set54,37,lfscss032106,sdb
Set54,Set54,33,lfscss032106,sdc
Set54,Set54,34,lfscss032106,sdd
Set54,Set54,28,lfscss032106,sde
Set54,Set54,38,lfscss032106,sdf
Set54,Set54,7,lfscss032106,sdg
Set54,Set54,29,lfscss032106,sdh
Set54,Set54,15,lfscss032106,sdi
Set54,Set54,25,lfscss032106,sdj
Set54,Set54,30,lfscss032106,sdk
Set54,Set54,10,lfscss032106,sdl
Set54,Set54,42,lfscss032106,sdm
Set54,Set54,24,lfscss032106,sdn
Set54,Set54,31,lfscss032106,sdo
Set54,Set54,2,lfscss032106,sdp
Set54,Set54,16,lfscss032106,sdq
Set54,Set54,12,lfscss032106,sdr
Set54,Set54,39,lfscss032106,sds
Set54,Set54,3,lfscss032106,sdt
Set54,Set54,36,lfscss032106,sdu
Set54,Set54,21,lfscss032106,sdv
Set54,Set54,35,lfscss032106,sdw
Set54,Set54,17,lfscss032106,sdx
Set54,Set54,19,lfscss032106,sdy
Set54,Set54,23,lfscss032106,sdz
Set44,Set44,33,lfscss032102,sdl
Set44,Set44,30,lfscss032102,sdm
Set44,Set44,5,lfscss032102,sdn
Set44,Set44,18,lfscss032102,sdo
Set44,Set44,34,lfscss032102,sdp
Set44,Set44,22,lfscss032102,sdq
Set44,Set44,40,lfscss032102,sdr
Set44,Set44,42,lfscss032102,sds
Set44,Set44,3,lfscss032102,sdt
Set44,Set44,28,lfscss032102,sdu
Set44,Set44,8,lfscss032102,sdv
Set44,Set44,2,lfscss032102,sdw
Set44,Set44,6,lfscss032102,sdx
Set44,Set44,39,lfscss032102,sdy
Set44,Set44,19,lfscss032102,sdz
Set44,Set44,23,lfscss032102,sdaa
Set44,Set44,26,lfscss032102,sdab
Set44,Set44,11,lfscss032102,sdac
Set51,Set51,0,lfscss032103,sda
Set51,Set51,1,lfscss032103,sdaq
Set51,Set51,40,lfscss032103,sdap
Set51,Set51,37,lfscss032103,sdao
Set51,Set51,5,lfscss032103,sdan
Set51,Set51,26,lfscss032103,sdam
Set51,Set51,34,lfscss032103,sdae
Set51,Set51,28,lfscss032103,sdag
Set51,Set51,9,lfscss032103,sdad
Set51,Set51,18,lfscss032103,sdal
Set51,Set51,16,lfscss032103,sdaf
Set51,Set51,12,lfscss032103,sdah
Set51,Set51,19,lfscss032103,sdaj
Set51,Set51,31,lfscss032103,sdai
Set51,Set51,23,lfscss032103,sdak
Set51,Set51,13,lfscss032103,sdz
Set51,Set51,8,lfscss032103,sdv
Set51,Set51,10,lfscss032103,sdaa
Set51,Set51,25,lfscss032103,sdu
Set51,Set51,22,lfscss032103,sdr
Set51,Set51,4,lfscss032103,sdab
Set51,Set51,21,lfscss032103,sdp
Set51,Set51,39,lfscss032103,sds
Set51,Set51,42,lfscss032103,sdq
Set51,Set51,2,lfscss032103,sdt
Set51,Set51,27,lfscss032103,sdac
Set51,Set51,15,lfscss032103,sdx
Set51,Set51,33,lfscss032103,sdw
Set51,Set51,29,lfscss032103,sdy
Set51,Set51,30,lfscss032103,sdl
Set51,Set51,3,lfscss032103,sdo
Set51,Set51,32,lfscss032103,sdk
Set51,Set51,14,lfscss032103,sdj
Set51,Set51,36,lfscss032103,sdd
Set51,Set51,7,lfscss032103,sdf
Set51,Set51,41,lfscss032103,sdb
Set51,Set51,17,lfscss032103,sdc
Set51,Set51,24,lfscss032103,sdi
Set51,Set51,11,lfscss032103,sde
Set51,Set51,20,lfscss032103,sdg
Set51,Set51,35,lfscss032103,sdm
Set51,Set51,6,lfscss032103,sdh
Set51,Set51,38,lfscss032103,sdn
Set52,Set52,0,lfscss032104,sda
Set52,Set52,14,lfscss032104,sdag
Set52,Set52,16,lfscss032104,sdai
Set52,Set52,1,lfscss032104,sdaq
Set52,Set52,15,lfscss032104,sdan
Set52,Set52,40,lfscss032104,sdap
Set52,Set52,18,lfscss032104,sdak
Set52,Set52,41,lfscss032104,sdal
Set52,Set52,17,lfscss032104,sdad
Set52,Set52,4,lfscss032104,sdam
Set52,Set52,10,lfscss032104,sdao
Set52,Set52,42,lfscss032104,sdaf
Set52,Set52,11,lfscss032104,sdaj
Set52,Set52,8,lfscss032104,sdae
Set52,Set52,21,lfscss032104,sdah
Set52,Set52,23,lfscss032104,sdb
Set52,Set52,29,lfscss032104,sdc
Set52,Set52,26,lfscss032104,sdd
Set52,Set52,34,lfscss032104,sde
Set52,Set52,32,lfscss032104,sdf
Set52,Set52,27,lfscss032104,sdg
Set52,Set52,38,lfscss032104,sdh
Set52,Set52,7,lfscss032104,sdi
Set52,Set52,20,lfscss032104,sdj
Set52,Set52,31,lfscss032104,sdk
Set52,Set52,36,lfscss032104,sdl
Set52,Set52,30,lfscss032104,sdm
Set52,Set52,25,lfscss032104,sdn
Set52,Set52,28,lfscss032104,sdo
Set52,Set52,3,lfscss032104,sdp
Set52,Set52,35,lfscss032104,sdq
Set52,Set52,9,lfscss032104,sdr
Set52,Set52,12,lfscss032104,sds
Set52,Set52,33,lfscss032104,sdt
Set43,Set43,25,lfscss032101,sdv
Set43,Set43,21,lfscss032101,sdaa
Set43,Set43,7,lfscss032101,sdu
Set43,Set43,36,lfscss032101,sdr
Set43,Set43,23,lfscss032101,sdab
Set43,Set43,33,lfscss032101,sdp
Set43,Set43,41,lfscss032101,sds
Set43,Set43,2,lfscss032101,sdq
Set43,Set43,17,lfscss032101,sdt
Set43,Set43,11,lfscss032101,sdac
Set43,Set43,26,lfscss032101,sdx
Set43,Set43,12,lfscss032101,sdw
Set43,Set43,1,lfscss032101,sdy
Set43,Set43,9,lfscss032101,sdl
Set43,Set43,18,lfscss032101,sdo
Set43,Set43,32,lfscss032101,sdk
Set43,Set43,35,lfscss032101,sdj
Set43,Set43,30,lfscss032101,sdd
Set43,Set43,40,lfscss032101,sdf
Set43,Set43,24,lfscss032101,sdb
Set43,Set43,6,lfscss032101,sdc
Set43,Set43,8,lfscss032101,sdi
Set43,Set43,42,lfscss032101,sde
Set43,Set43,34,lfscss032101,sdg
Set43,Set43,5,lfscss032101,sdm
Set43,Set43,28,lfscss032101,sdh
Set43,Set43,16,lfscss032101,sdn
Set41,Set41,0,lfscss031801,sda
Set41,Set41,25,lfscss031801,sdaq
Set41,Set41,11,lfscss031801,sdap
Set41,Set41,6,lfscss031801,sdao
Set41,Set41,34,lfscss031801,sdan
Set41,Set41,33,lfscss031801,sdam
Set41,Set41,10,lfscss031801,sdae
Set41,Set41,22,lfscss031801,sdag
Set41,Set41,30,lfscss031801,sdad
Set41,Set41,19,lfscss031801,sdal
Set41,Set41,21,lfscss031801,sdaf
Set41,Set41,37,lfscss031801,sdah
Set41,Set41,7,lfscss031801,sdaj
Set41,Set41,23,lfscss031801,sdai
Set41,Set41,26,lfscss031801,sdak
Set41,Set41,1,lfscss031801,sdz
Set41,Set41,28,lfscss031801,sdv
Set41,Set41,20,lfscss031801,sdaa
Set41,Set41,15,lfscss031801,sdu
Set41,Set41,4,lfscss031801,sdr
Set41,Set41,38,lfscss031801,sdab
Set41,Set41,2,lfscss031801,sdp
Set41,Set41,17,lfscss031801,sds
Set41,Set41,8,lfscss031801,sdq
Set41,Set41,14,lfscss031801,sdt
Set41,Set41,16,lfscss031801,sdac
Set41,Set41,13,lfscss031801,sdx
Set41,Set41,12,lfscss031801,sdw
Set41,Set41,36,lfscss031801,sdy
Set41,Set41,9,lfscss031801,sdl
Set41,Set41,31,lfscss031801,sdo
Set41,Set41,3,lfscss031801,sdk
Set41,Set41,39,lfscss031801,sdj
Set41,Set41,24,lfscss031801,sdd
Set41,Set41,42,lfscss031801,sdf
Set41,Set41,41,lfscss031801,sdb
Set41,Set41,18,lfscss031801,sdc
Set41,Set41,40,lfscss031801,sdi
Set41,Set41,5,lfscss031801,sde
Set41,Set41,29,lfscss031801,sdg
Set41,Set41,32,lfscss031801,sdm
Set41,Set41,35,lfscss031801,sdh
Set41,Set41,27,lfscss031801,sdn
Set44,Set44,0,lfscss032102,sda
Set44,Set44,16,lfscss032102,sdag
Set44,Set44,36,lfscss032102,sdai
Set44,Set44,14,lfscss032102,sdaq
Set44,Set44,32,lfscss032102,sdan
Set44,Set44,15,lfscss032102,sdap
Set44,Set44,25,lfscss032102,sdak
Set44,Set44,35,lfscss032102,sdal
Set44,Set44,4,lfscss032102,sdad
Set44,Set44,24,lfscss032102,sdam
Set44,Set44,31,lfscss032102,sdao
Set44,Set44,1,lfscss032102,sdaf
Set44,Set44,9,lfscss032102,sdaj
Set44,Set44,27,lfscss032102,sdae
Set44,Set44,41,lfscss032102,sdah
Set44,Set44,20,lfscss032102,sdb
Set44,Set44,17,lfscss032102,sdc
Set44,Set44,21,lfscss032102,sdd
Set44,Set44,29,lfscss032102,sde
Set44,Set44,38,lfscss032102,sdf
Set44,Set44,12,lfscss032102,sdg
Set44,Set44,7,lfscss032102,sdh
Set44,Set44,37,lfscss032102,sdi
Set44,Set44,10,lfscss032102,sdj
Set44,Set44,13,lfscss032102,sdk
Set41,Set41,2,lfscss032005,sdal
Set41,Set41,20,lfscss032005,sdaf
Set41,Set41,23,lfscss032005,sdah
Set41,Set41,14,lfscss032005,sdaj
Set41,Set41,22,lfscss032005,sdai
Set41,Set41,11,lfscss032005,sdak
Set41,Set41,10,lfscss032005,sdz
Set41,Set41,17,lfscss032005,sdv
Set41,Set41,29,lfscss032005,sdaa
Set41,Set41,4,lfscss032005,sdu
Set41,Set41,18,lfscss032005,sdr
Set41,Set41,6,lfscss032005,sdab
Set41,Set41,7,lfscss032005,sdp
Set41,Set41,3,lfscss032005,sds
Set41,Set41,1,lfscss032005,sdq
Set41,Set41,26,lfscss032005,sdt
Set41,Set41,15,lfscss032005,sdac
Set41,Set41,12,lfscss032005,sdx
Set41,Set41,37,lfscss032005,sdw
Set41,Set41,30,lfscss032005,sdy
Set41,Set41,24,lfscss032005,sdl
Set41,Set41,42,lfscss032005,sdo
Set41,Set41,41,lfscss032005,sdk
Set41,Set41,25,lfscss032005,sdj
Set41,Set41,5,lfscss032005,sdd
Set41,Set41,38,lfscss032005,sdf
Set41,Set41,39,lfscss032005,sdb
Set41,Set41,31,lfscss032005,sdc
Set41,Set41,33,lfscss032005,sdi
Set41,Set41,36,lfscss032005,sde
Set41,Set41,27,lfscss032005,sdg
Set41,Set41,8,lfscss032005,sdm
Set41,Set41,34,lfscss032005,sdh
Set41,Set41,9,lfscss032005,sdn
Set42,Set42,0,lfscss032006,sda
Set42,Set42,23,lfscss032006,sdag
Set42,Set42,34,lfscss032006,sdai
Set42,Set42,10,lfscss032006,sdaq
Set42,Set42,3,lfscss032006,sdan
Set42,Set42,6,lfscss032006,sdap
Set42,Set42,5,lfscss032006,sdak
Set42,Set42,21,lfscss032006,sdal
Set42,Set42,17,lfscss032006,sdad
Set42,Set42,20,lfscss032006,sdam
Set42,Set42,24,lfscss032006,sdao
Set42,Set42,36,lfscss032006,sdaf
Set42,Set42,32,lfscss032006,sdaj
Set42,Set42,37,lfscss032006,sdae
Set42,Set42,1,lfscss032006,sdah
Set42,Set42,39,lfscss032006,sdb
Set42,Set42,7,lfscss032006,sdc
Set42,Set42,40,lfscss032006,sdd
Set42,Set42,14,lfscss032006,sde
Set42,Set42,38,lfscss032006,sdf
Set42,Set42,15,lfscss032006,sdg
Set42,Set42,25,lfscss032006,sdh
Set42,Set42,31,lfscss032006,sdi
Set42,Set42,30,lfscss032006,sdj
Set42,Set42,13,lfscss032006,sdk
Set42,Set42,26,lfscss032006,sdl
Set42,Set42,12,lfscss032006,sdm
Set42,Set42,22,lfscss032006,sdn
Set42,Set42,9,lfscss032006,sdo
Set42,Set42,28,lfscss032006,sdp
Set42,Set42,27,lfscss032006,sdq
Set42,Set42,19,lfscss032006,sdr
Set42,Set42,16,lfscss032006,sds
Set42,Set42,35,lfscss032006,sdt
Set42,Set42,41,lfscss032006,sdu
Set42,Set42,42,lfscss032006,sdv
Set42,Set42,18,lfscss032006,sdw
Set42,Set42,33,lfscss032006,sdx
Set42,Set42,29,lfscss032006,sdy
Set42,Set42,11,lfscss032006,sdz
Set42,Set42,4,lfscss032006,sdaa
Set42,Set42,2,lfscss032006,sdab
Set42,Set42,8,lfscss032006,sdac
Set43,Set43,0,lfscss032101,sda
Set43,Set43,22,lfscss032101,sdaq
Set43,Set43,29,lfscss032101,sdap
Set43,Set43,3,lfscss032101,sdao
Set43,Set43,37,lfscss032101,sdan
Set43,Set43,20,lfscss032101,sdam
Set43,Set43,10,lfscss032101,sdae
Set43,Set43,14,lfscss032101,sdag
Set43,Set43,15,lfscss032101,sdad
Set43,Set43,13,lfscss032101,sdal
Set43,Set43,19,lfscss032101,sdaf
Set43,Set43,31,lfscss032101,sdah
Set43,Set43,4,lfscss032101,sdaj
Set43,Set43,39,lfscss032101,sdai
Set43,Set43,27,lfscss032101,sdak
Set43,Set43,38,lfscss032101,sdz
Set53,Set53,0,lfscss032003,sda
Set53,Set53,21,lfscss032003,sdaq
Set53,Set53,18,lfscss032003,sdap
Set53,Set53,29,lfscss032003,sdao
Set53,Set53,4,lfscss032003,sdan
Set53,Set53,30,lfscss032003,sdam
Set53,Set53,32,lfscss032003,sdae
Set53,Set53,27,lfscss032003,sdag
Set53,Set53,28,lfscss032003,sdad
Set53,Set53,23,lfscss032003,sdal
Set53,Set53,35,lfscss032003,sdaf
Set53,Set53,40,lfscss032003,sdah
Set53,Set53,8,lfscss032003,sdaj
Set53,Set53,6,lfscss032003,sdai
Set53,Set53,25,lfscss032003,sdak
Set53,Set53,9,lfscss032003,sdz
Set53,Set53,38,lfscss032003,sdv
Set53,Set53,41,lfscss032003,sdaa
Set53,Set53,31,lfscss032003,sdu
Set53,Set53,10,lfscss032003,sdr
Set53,Set53,22,lfscss032003,sdab
Set53,Set53,33,lfscss032003,sdp
Set53,Set53,14,lfscss032003,sds
Set53,Set53,19,lfscss032003,sdq
Set53,Set53,42,lfscss032003,sdt
Set53,Set53,2,lfscss032003,sdac
Set53,Set53,26,lfscss032003,sdx
Set53,Set53,15,lfscss032003,sdw
Set53,Set53,12,lfscss032003,sdy
Set53,Set53,5,lfscss032003,sdl
Set53,Set53,17,lfscss032003,sdo
Set53,Set53,11,lfscss032003,sdk
Set53,Set53,36,lfscss032003,sdj
Set53,Set53,37,lfscss032003,sdd
Set53,Set53,13,lfscss032003,sdf
Set53,Set53,24,lfscss032003,sdb
Set53,Set53,34,lfscss032003,sdc
Set53,Set53,7,lfscss032003,sdi
Set53,Set53,3,lfscss032003,sde
Set53,Set53,1,lfscss032003,sdg
Set53,Set53,16,lfscss032003,sdm
Set53,Set53,20,lfscss032003,sdh
Set53,Set53,39,lfscss032003,sdn
Set54,Set54,0,lfscss032004,sda
Set54,Set54,9,lfscss032004,sdag
Set54,Set54,13,lfscss032004,sdai
Set54,Set54,29,lfscss032004,sdaq
Set54,Set54,30,lfscss032004,sdan
Set54,Set54,40,lfscss032004,sdap
Set54,Set54,33,lfscss032004,sdak
Set54,Set54,36,lfscss032004,sdal
Set54,Set54,19,lfscss032004,sdad
Set54,Set54,37,lfscss032004,sdam
Set54,Set54,11,lfscss032004,sdao
Set54,Set54,1,lfscss032004,sdaf
Set54,Set54,16,lfscss032004,sdaj
Set54,Set54,2,lfscss032004,sdae
Set54,Set54,27,lfscss032004,sdah
Set54,Set54,15,lfscss032004,sdb
Set54,Set54,14,lfscss032004,sdc
Set54,Set54,31,lfscss032004,sdd
Set54,Set54,41,lfscss032004,sde
Set54,Set54,4,lfscss032004,sdf
Set54,Set54,12,lfscss032004,sdg
Set54,Set54,34,lfscss032004,sdh
Set54,Set54,17,lfscss032004,sdi
Set54,Set54,21,lfscss032004,sdj
Set54,Set54,32,lfscss032004,sdk
Set54,Set54,24,lfscss032004,sdl
Set54,Set54,6,lfscss032004,sdm
Set54,Set54,7,lfscss032004,sdn
Set54,Set54,39,lfscss032004,sdo
Set54,Set54,26,lfscss032004,sdp
Set54,Set54,35,lfscss032004,sdq
Set54,Set54,18,lfscss032004,sdr
Set54,Set54,3,lfscss032004,sds
Set54,Set54,38,lfscss032004,sdt
Set54,Set54,28,lfscss032004,sdu
Set54,Set54,22,lfscss032004,sdv
Set54,Set54,20,lfscss032004,sdw
Set54,Set54,23,lfscss032004,sdx
Set54,Set54,42,lfscss032004,sdy
Set54,Set54,25,lfscss032004,sdz
Set54,Set54,10,lfscss032004,sdaa
Set54,Set54,8,lfscss032004,sdab
Set54,Set54,5,lfscss032004,sdac
Set41,Set41,0,lfscss032005,sda
Set41,Set41,35,lfscss032005,sdaq
Set41,Set41,19,lfscss032005,sdap
Set41,Set41,28,lfscss032005,sdao
Set41,Set41,21,lfscss032005,sdan
Set41,Set41,32,lfscss032005,sdam
Set41,Set41,40,lfscss032005,sdae
Set41,Set41,16,lfscss032005,sdag
Set41,Set41,13,lfscss032005,sdad
Set44,Set44,24,lfscss031906,sdv
Set44,Set44,11,lfscss031906,sdw
Set44,Set44,1,lfscss031906,sdx
Set44,Set44,37,lfscss031906,sdy
Set44,Set44,29,lfscss031906,sdz
Set44,Set44,39,lfscss031906,sdaa
Set44,Set44,13,lfscss031906,sdab
Set44,Set44,21,lfscss031906,sdac
Set51,Set51,0,lfscss032001,sda
Set51,Set51,3,lfscss032001,sdaq
Set51,Set51,24,lfscss032001,sdap
Set51,Set51,19,lfscss032001,sdao
Set51,Set51,18,lfscss032001,sdan
Set51,Set51,41,lfscss032001,sdam
Set51,Set51,2,lfscss032001,sdae
Set51,Set51,29,lfscss032001,sdag
Set51,Set51,12,lfscss032001,sdad
Set51,Set51,23,lfscss032001,sdal
Set51,Set51,15,lfscss032001,sdaf
Set51,Set51,33,lfscss032001,sdah
Set51,Set51,17,lfscss032001,sdaj
Set51,Set51,32,lfscss032001,sdai
Set51,Set51,36,lfscss032001,sdak
Set51,Set51,6,lfscss032001,sdz
Set51,Set51,26,lfscss032001,sdv
Set51,Set51,10,lfscss032001,sdaa
Set51,Set51,8,lfscss032001,sdu
Set51,Set51,20,lfscss032001,sdr
Set51,Set51,37,lfscss032001,sdab
Set51,Set51,11,lfscss032001,sdp
Set51,Set51,35,lfscss032001,sds
Set51,Set51,38,lfscss032001,sdq
Set51,Set51,31,lfscss032001,sdt
Set51,Set51,27,lfscss032001,sdac
Set51,Set51,40,lfscss032001,sdx
Set51,Set51,14,lfscss032001,sdw
Set51,Set51,30,lfscss032001,sdy
Set51,Set51,28,lfscss032001,sdl
Set51,Set51,25,lfscss032001,sdo
Set51,Set51,34,lfscss032001,sdk
Set51,Set51,39,lfscss032001,sdj
Set51,Set51,42,lfscss032001,sdd
Set51,Set51,1,lfscss032001,sdf
Set51,Set51,13,lfscss032001,sdb
Set51,Set51,5,lfscss032001,sdc
Set51,Set51,22,lfscss032001,sdi
Set51,Set51,4,lfscss032001,sde
Set51,Set51,21,lfscss032001,sdg
Set51,Set51,16,lfscss032001,sdm
Set51,Set51,7,lfscss032001,sdh
Set51,Set51,9,lfscss032001,sdn
Set52,Set52,0,lfscss032002,sda
Set52,Set52,6,lfscss032002,sdag
Set52,Set52,38,lfscss032002,sdai
Set52,Set52,23,lfscss032002,sdaq
Set52,Set52,14,lfscss032002,sdan
Set52,Set52,42,lfscss032002,sdap
Set52,Set52,9,lfscss032002,sdak
Set52,Set52,35,lfscss032002,sdal
Set52,Set52,10,lfscss032002,sdad
Set52,Set52,39,lfscss032002,sdam
Set52,Set52,16,lfscss032002,sdao
Set52,Set52,27,lfscss032002,sdaf
Set52,Set52,3,lfscss032002,sdaj
Set52,Set52,36,lfscss032002,sdae
Set52,Set52,31,lfscss032002,sdah
Set52,Set52,12,lfscss032002,sdb
Set52,Set52,7,lfscss032002,sdc
Set52,Set52,20,lfscss032002,sdd
Set52,Set52,18,lfscss032002,sde
Set52,Set52,34,lfscss032002,sdf
Set52,Set52,5,lfscss032002,sdg
Set52,Set52,4,lfscss032002,sdh
Set52,Set52,29,lfscss032002,sdi
Set52,Set52,40,lfscss032002,sdj
Set52,Set52,37,lfscss032002,sdk
Set52,Set52,30,lfscss032002,sdl
Set52,Set52,25,lfscss032002,sdm
Set52,Set52,19,lfscss032002,sdn
Set52,Set52,21,lfscss032002,sdo
Set52,Set52,11,lfscss032002,sdp
Set52,Set52,33,lfscss032002,sdq
Set52,Set52,32,lfscss032002,sdr
Set52,Set52,22,lfscss032002,sds
Set52,Set52,26,lfscss032002,sdt
Set52,Set52,17,lfscss032002,sdu
Set52,Set52,41,lfscss032002,sdv
Set52,Set52,1,lfscss032002,sdw
Set52,Set52,13,lfscss032002,sdx
Set52,Set52,2,lfscss032002,sdy
Set52,Set52,28,lfscss032002,sdz
Set52,Set52,8,lfscss032002,sdaa
Set52,Set52,24,lfscss032002,sdab
Set52,Set52,15,lfscss032002,sdac
Set42,Set42,10,lfscss031904,sdp
Set42,Set42,20,lfscss031904,sdq
Set42,Set42,11,lfscss031904,sdr
Set42,Set42,35,lfscss031904,sds
Set42,Set42,21,lfscss031904,sdt
Set42,Set42,15,lfscss031904,sdu
Set42,Set42,33,lfscss031904,sdv
Set42,Set42,7,lfscss031904,sdw
Set42,Set42,42,lfscss031904,sdx
Set42,Set42,36,lfscss031904,sdy
Set42,Set42,37,lfscss031904,sdz
Set42,Set42,1,lfscss031904,sdaa
Set42,Set42,14,lfscss031904,sdab
